duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,traffic_type
14995668.0,14977164.0,14995668.0,1.0,1422.0,26612.0,26290.0,19226.1412066752,19225.2153846154,104.0967298022,11230.6434098168,1.0,21776.0,9612.6076923077,5624.0472227879,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14992851.0,14983795.0,14982773.0,0.0,72.0,22834.0,26097.0,19234.6534017972,19233.3414634146,104.0495900346,11225.3500018109,0.0,22121.0,9616.9666452854,5136.8730741837,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14997966.0,14997966.0,14976815.0,462.0,561.0,26623.0,24403.0,19228.1615384615,19225.6931964057,104.0807800204,11228.9226419102,12.0,21605.0,9614.0807692308,5472.8656539523,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14998283.0,14980836.0,14983877.0,119.0,291.0,28807.0,24821.0,19230.8549422336,19234.7586649551,104.0119058962,11221.2844630282,4.0,22749.0,9620.4509300834,5438.9364510193,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14994586.0,14980464.0,14994586.0,1.0,324.0,23204.0,24286.0,19230.377406932,19223.8282051282,104.1042413575,11231.4538060604,1.0,22032.0,9611.9141025641,5882.4765111932,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14998497.0,14998497.0,14985901.0,70.0,70.0,25056.0,27433.0,19228.8423076923,19237.3568677792,104.0770951916,11228.5250982148,17.0,22484.0,9614.4211538462,5859.1147986752,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14996963.0,14982822.0,14994592.0,0.0,55.0,26706.0,24427.0,19233.40436457,19223.8358974359,104.0877409646,11229.6736345886,0.0,23817.0,9613.4378205128,5748.0998655873,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999200.0,14983405.0,14999200.0,1.0,74.0,30877.0,24896.0,19234.1527599487,19229.7435897436,104.0722171849,11222.5985385887,1.0,22345.0,9614.8717948718,5902.1570753402,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14996976.0,14996976.0,14853234.0,1.0,69.0,869253.0,860815.0,22654.0422960725,22268.7166416792,88.7512255804,9536.3225226206,1.0,860226.0,11275.9218045113,34073.8271842899,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
5999009.0,5140310.0,5995434.0,118033.0,140600.0,876014.0,860815.0,467300.909090909,499619.5,4.1673549748,125.0206492439,1338.0,860799.0,249958.708333333,360408.022688776,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14986302.0,14984204.0,14935712.0,173.0,148.0,7431896.0,7362206.0,43813.4619883041,44851.987987988,45.174586766,5597.378192432,20.0,7362206.0,22169.0857988166,283391.589412478,8115853.0,8115853.0,8115853.0,0.0,7362206.0,7362206.0,7362206.0,0.0,VOIP
14982658.0,14980864.0,14980236.0,36.0,212.0,21063.0,25469.0,19711.6631578947,19684.9356110381,101.6508552755,13381.203789074,26.0,20320.0,9844.0591327201,7179.1425697368,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14993697.0,14989752.0,14991534.0,60.0,195.0,21104.0,27406.0,19697.4402102497,19622.4267015707,101.8427943422,13027.4074499438,9.0,20062.0,9825.4895150721,4459.835303166,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999298.0,14999298.0,14982853.0,30.0,199.0,20997.0,24320.0,19658.3197903014,19611.0641361257,101.9381040366,13080.8788517969,30.0,19013.0,9816.2945026178,4176.2480238011,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14998981.0,14979734.0,14998981.0,59.0,183.0,30109.0,28136.0,19684.2759526938,19761.5032938076,101.4735601039,13279.5021208441,59.0,19332.0,9861.2629848784,3637.3173826294,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999718.0,14999718.0,14979533.0,60.0,111.0,30112.0,26823.0,19788.5461741425,19814.1970899471,101.0685667557,13201.1815155458,60.0,20233.0,9900.803960396,3560.2588796987,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14993344.0,14979718.0,14987061.0,41.0,162.0,21141.0,22048.0,19632.6579292267,19719.8171052632,101.7117995825,13153.3032257514,41.0,17267.0,9838.1522309711,3357.0927515344,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999456.0,14979850.0,14999456.0,58.0,77.0,20998.0,29011.0,19710.3289473684,19893.1777188329,101.0703321507,13194.6785270079,58.0,17673.0,9900.6310231023,3417.3995165295,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
7787921.0,7591682.0,7787465.0,75.0,82.0,7324135.0,7361963.0,843520.222222222,1297910.83333333,2.1828675458,440.9392442476,8.0,7324056.0,486745.0625,1824007.50223512,7448519.0,7448519.0,7448519.0,0.0,7324056.0,7324056.0,7324056.0,0.0,VOIP
14985904.0,14980735.0,14971805.0,59.0,206.0,20991.0,25434.0,19711.4934210526,19622.2870249017,101.7622960884,13089.9010163151,59.0,18585.0,9833.2703412074,3439.3401262478,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999384.0,14999384.0,14987012.0,59.0,170.0,21025.0,26121.0,19710.0972404731,19642.2175622543,101.7375113538,13005.000738697,5.0,16477.0,9835.6616393443,3202.9649191386,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14994195.0,14979698.0,14994195.0,54.0,194.0,21003.0,26021.0,19632.6317169069,19625.9096858639,101.9727968057,12817.8938582565,3.0,17307.0,9812.9548429319,3418.623144424,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999848.0,14999848.0,14982994.0,58.0,145.0,30073.0,22545.0,19814.858652576,19662.7217847769,101.4010275304,12853.3969144221,58.0,16821.0,9868.3210526316,3242.4410161894,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14993448.0,14979733.0,14993448.0,55.0,174.0,30157.0,28447.0,19632.6775884666,19780.2744063325,101.5777024738,12939.3185610141,55.0,20139.0,9851.1484888305,3184.6349218445,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999734.0,14999734.0,14981604.0,47.0,202.0,21193.0,22387.0,19658.8912188729,19922.3457446809,101.1351267962,13280.2355028429,47.0,16762.0,9894.283641161,3014.751016985,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14991478.0,14979699.0,14979265.0,1338.0,1136.0,21016.0,28181.0,19893.3585657371,19840.0860927152,100.7238912668,13406.6834504243,314.0,16334.0,9934.7104042412,3134.0125249055,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14990594.0,14980773.0,14984172.0,90.0,146.0,29713.0,26176.0,19921.2406914894,19899.2988047809,100.529705494,13114.6904518927,90.0,20269.0,9953.9136786189,2928.3290812042,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
339712.0,140236.0,339712.0,140236.0,339712.0,140236.0,339712.0,140236.0,339712.0,11.7746797287,624.0580256217,51.0,199425.0,113237.333333333,102392.353082803,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14997760.0,14989622.0,14997760.0,21.0,140.0,21558.0,27081.0,19671.4199475066,19682.0997375328,101.7485277801,13358.0614705129,0.0,20333.0,9834.5967213115,5017.8029119308,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999708.0,14999708.0,14979491.0,59.0,181.0,21477.0,25145.0,19840.8835978836,19866.698938992,100.8019622782,13485.2625131103,2.0,20339.0,9927.0072799471,7642.6250516915,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14998865.0,14979760.0,14995702.0,58.0,133.0,21035.0,24311.0,19607.0157068063,19679.3989501312,101.8743751611,13401.7473988865,2.0,20303.0,9822.4394237066,7469.8582318999,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14984083.0,14979736.0,14984083.0,38.0,208.0,21388.0,24979.0,19632.6815203146,19664.1509186352,101.9081381223,13619.9859544291,9.0,20360.0,9819.1893840105,7672.4248284602,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14981541.0,14979710.0,14979735.0,42.0,188.0,20866.0,27153.0,19814.4312169312,19788.2892998679,101.1244437405,12426.425292298,-1.0,20154.0,9895.3375165126,7672.33036108,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999258.0,14998707.0,14998015.0,41.0,148.0,21347.0,23284.0,19735.1407894737,19760.2305665349,101.4050161681,12705.1618153378,5.0,20848.0,9867.9328947368,7810.4835956213,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14997625.0,14980740.0,14996775.0,27.0,139.0,21055.0,27267.0,19685.5978975033,19655.0131061599,101.7494436619,13030.129770547,4.0,20346.0,9834.5081967213,7525.2150738855,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999745.0,14999745.0,14966412.0,37.0,89.0,21257.0,25302.0,19788.5817941953,19744.6068601583,101.2017204292,13362.0938222616,3.0,20302.0,9887.7686222808,7526.268010996,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
369612.0,166321.0,369612.0,166321.0,369612.0,166321.0,369612.0,166321.0,369612.0,10.8221594537,573.574451046,89.0,203202.0,123204.0,108203.64808314,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14994688.0,14979690.0,14994261.0,1543.0,204.0,20978.0,29762.0,19762.1240105541,19600.3411764706,101.7026829768,13233.7531797927,4.0,20752.0,9839.0341207349,7652.5258519089,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999770.0,14999734.0,14999102.0,42.0,183.0,20984.0,26025.0,19762.4953886693,19658.0629095675,101.6015578906,13252.4698712047,11.0,20405.0,9848.8312541038,7563.8401156268,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999600.0,14979703.0,14999600.0,50.0,189.0,20975.0,22503.0,19632.6382699869,19632.9842931937,101.936051628,13110.5496146564,1.0,20199.0,9816.4921465969,7753.2389792834,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999718.0,14999718.0,14960614.0,59.0,103.0,20861.0,26477.0,19658.870249017,19659.1511169514,101.735245956,12834.8412950163,12.0,20401.0,9835.8806557377,7682.1005859669,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14998944.0,14979739.0,14981679.0,60.0,531.0,21037.0,22581.0,19632.6854521625,19738.7075098814,101.6071531436,13565.4883437127,3.0,20487.0,9848.28890348,7363.1027744918,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999794.0,14979700.0,14999794.0,67.0,214.0,21104.0,29259.0,19788.2430647292,19710.6360052562,101.3347249969,12827.5094977971,6.0,20219.0,9874.7820934826,7518.7462782537,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14998582.0,14980423.0,14997573.0,52.0,136.0,29807.0,22694.0,19685.1813403417,19707.7174770039,101.6096054947,13032.1653073604,0.0,20371.0,9848.0512147078,7593.9909714531,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14989801.0,14989801.0,14967165.0,55.0,182.0,20947.0,26823.0,19645.872870249,19719.5849802372,101.6691282293,14007.4574705828,19.0,20096.0,9842.2856204859,5033.6996927134,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
399996.0,193541.0,399996.0,193541.0,399996.0,193541.0,399996.0,193541.0,399996.0,10.000100001,530.005300053,74.0,206381.0,133332.0,115583.248451062,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14994593.0,14980348.0,14994593.0,31.0,176.0,21081.0,25831.0,19685.0827858081,19626.4306282722,101.8367087389,13253.8442357188,31.0,17390.0,9826.0766710354,3664.2151602147,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999669.0,14999669.0,14981941.0,31.0,131.0,20975.0,26238.0,19658.8060288336,19661.3398950131,101.8022464362,13401.3623900634,31.0,17616.0,9829.4030144168,3339.094968592,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14988978.0,14979674.0,14984122.0,41.0,51.0,21095.0,27382.0,19684.197109067,19612.7251308901,101.8748576454,13178.0832555762,41.0,18078.0,9822.3971166448,4196.792545629,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14997842.0,14978706.0,14997842.0,1164.0,233.0,21062.0,26714.0,19839.3456953642,19786.0712401055,101.0145326241,12638.1515420685,197.0,18163.0,9906.1043593131,3761.9938474436,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999733.0,14999733.0,14982158.0,54.0,16.0,21248.0,31050.0,19658.8899082569,19687.4612352168,101.7351442189,12792.8277123333,16.0,18132.0,9835.8904918033,3592.3784503108,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14997328.0,14980676.0,14997328.0,59.0,208.0,21109.0,28475.0,19659.6797900262,19785.3931398417,101.4847444825,12996.7151481917,59.0,18765.0,9860.1761998685,3965.2363156977,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
400692.0,200342.0,400692.0,200342.0,400692.0,200342.0,400692.0,200342.0,400692.0,9.9827298773,529.0846834976,51.0,200342.0,133564.0,115625.651732217,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
11277959.0,11277959.0,11101141.0,47.0,177.0,225857.0,63706.0,19960.989380531,19752.9199288256,100.1067657721,12796.2869877431,47.0,162436.0,9998.1906028369,6260.6477061878,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
525.0,70.0,525.0,70.0,525.0,70.0,525.0,70.0,525.0,7619.0476190476,358095.238095238,70.0,323.0,175.0,131.8654617404,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
4268705.0,4103919.0,4268705.0,22.0,49.0,1029723.0,1030102.0,341993.25,609815.0,4.9195247739,316.7236902058,3.0,1029723.0,213435.25,412966.113372817,1002695.0,1016105.5,1030517.0,14429.738967378,1002181.0,1015138.5,1029723.0,15006.8857306682,VOIP
14993628.0,14993628.0,14984166.0,48.0,1.0,860601.0,869051.0,42961.6848137536,45963.6993865031,45.1525141213,4360.9858801352,1.0,855749.0,22179.9230769231,76532.3165156127,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14993282.0,14973122.0,14993282.0,62.0,1.0,27872.0,40239.0,19220.9525032092,19197.5441741357,104.1799920791,11234.4315274001,1.0,20667.0,9604.9212043562,4260.600009231,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14993849.0,14988668.0,14984657.0,420.0,1.0,26037.0,34796.0,19240.9088575096,19235.7599486521,104.0426644286,11224.6028354694,1.0,22398.0,9617.6067992303,4095.8853642627,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14988458.0,14984011.0,14984097.0,542.0,1.0,24443.0,29038.0,19234.9306803594,19235.0410783055,104.080086157,11228.6400642414,1.0,20532.0,9614.1488133419,3834.2506937923,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14997520.0,14997520.0,14982389.0,1294.0,1.0,25222.0,34640.0,19227.5897435897,19232.8485237484,104.0838752007,11229.2565704196,1.0,19628.0,9613.7948717949,3885.2193619264,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14998980.0,14985322.0,14998980.0,1311.0,1.0,25217.0,814674.0,19236.6136071887,19229.4615384615,104.0737436812,11228.163515119,1.0,24113.0,9614.7307692308,4217.6041242654,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14992958.0,14992958.0,14980897.0,69.0,1182.0,25472.0,33706.0,19221.741025641,19230.9332477535,104.1155454447,11232.6733657228,14.0,19830.0,9610.8705128205,3779.2604696928,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999862.0,14984560.0,14999862.0,344.0,1.0,25062.0,25647.0,19235.6354300385,19230.5923076923,104.0676240888,11227.5032930303,1.0,19218.0,9615.2961538462,3836.9758201778,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14992122.0,14992122.0,14980966.0,49.0,349.0,24978.0,290380.0,19220.6692307692,19231.0218228498,104.1213512003,11233.2997290177,49.0,24176.0,9610.3346153846,4106.6814429162,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999235.0,14988296.0,14999235.0,64.0,0.0,25030.0,26153.0,19240.431322208,19229.7884615385,104.0719743374,11227.972626604,0.0,20436.0,9614.8942307692,4074.0081691438,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14995822.0,14995822.0,14982069.0,57.0,1175.0,25308.0,24604.0,19225.4128205128,19232.4377406932,104.095660778,11230.5280764202,57.0,21990.0,9612.7064102564,3889.9765116783,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14990086.0,14983763.0,14981689.0,69.0,660.0,25471.0,33639.0,19234.6123234917,19231.9499358151,104.0687825273,11227.4205765064,25.0,19666.0,9615.1930724824,3873.217205682,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14982151.0,14975750.0,14980760.0,61.0,0.0,24317.0,446036.0,19224.3260590501,19230.757381258,104.1239005,11233.3669577886,0.0,24222.0,9610.1032713278,4278.8872332265,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14996360.0,14980271.0,14996360.0,50.0,0.0,24302.0,320401.0,19230.1296534018,19226.1025641026,104.0919263075,11230.125177043,0.0,24109.0,9613.0512820513,4318.2583062858,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14989766.0,14983637.0,14978182.0,503.0,1.0,24522.0,40331.0,19234.4505776637,19227.4480102696,104.0710041771,11227.6602583389,1.0,24036.0,9614.9878127005,4063.1272053222,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999688.0,14995186.0,14991165.0,62.0,1.0,24438.0,40008.0,19224.5974358974,19244.1142490372,104.0688312984,11227.6335347775,1.0,21673.0,9615.1846153846,6886.4722149707,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14985635.0,14985635.0,14976717.0,52.0,0.0,25138.0,29992.0,19237.0154043646,19225.567394095,104.0996928058,11230.7553200115,0.0,23886.0,9612.3380372033,7108.4395692037,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999726.0,14999260.0,14981895.0,567.0,1.0,25192.0,47279.0,19229.8205128205,19232.2143774069,104.0685676525,11227.6050909197,1.0,24054.0,9615.208974359,7223.0965750637,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14982460.0,14966621.0,14980938.0,491.0,115.0,24568.0,36513.0,19237.3020565553,19230.9858793325,104.0550083231,11225.7266163234,1.0,21889.0,9616.4698331194,7201.3092319742,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14996536.0,14992775.0,14996108.0,50.0,596.0,26008.0,26409.0,19221.5064102564,19225.7794871795,104.1573867458,11237.3950891059,23.0,23630.0,9607.0057655349,6991.7459247952,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14983482.0,14983482.0,14982343.0,554.0,1.0,25092.0,26579.0,19234.2516046213,19232.7894736842,104.1146510537,11232.3690848362,1.0,23335.0,9610.9570237332,7238.2423882505,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14997944.0,14997944.0,14874460.0,420.0,475.0,860532.0,875216.0,34008.9433106576,34272.9493087558,58.4746815964,6170.2457350154,22.0,860522.0,17120.9406392694,74350.8699043349,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
1996058.0,1142725.0,1996058.0,140975.0,136005.0,860072.0,862103.0,380908.333333333,499014.5,4.5088870163,135.2666104893,3728.0,853666.0,249507.25,375565.849125689,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14991418.0,14991418.0,14750947.0,6.0,53.0,7723689.0,7726798.0,50818.3661016949,50690.5395189003,39.2224404656,4683.8130989343,6.0,7723689.0,25539.0425894378,318753.908414201,8338605.0,8338605.0,8338605.0,0.0,7723689.0,7723689.0,7723689.0,0.0,VOIP
14999142.0,14980159.0,14999142.0,40.0,178.0,27972.0,29169.0,19710.7355263158,19658.1153342071,101.6724823327,13027.0784822225,8.0,20392.0,9841.9566929134,6876.6748194638,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14989660.0,14989660.0,14964950.0,25.0,60.0,21446.0,27365.0,19749.2226613966,19794.9074074074,101.2030960008,13118.9766812589,25.0,20131.0,9887.6385224274,4622.8750914871,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14997310.0,14979817.0,14997310.0,57.0,215.0,21368.0,26891.0,19710.2855263158,19890.3315649867,101.0847945398,13183.0308235277,12.0,18595.0,9899.2145214522,3775.3930289843,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999683.0,14999683.0,14977290.0,55.0,216.0,21330.0,30539.0,19684.6233595801,19811.2301587302,101.3354748897,13421.4836406876,55.0,18602.0,9874.7090190915,3863.941535187,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999214.0,14979683.0,14999214.0,28.0,67.0,21086.0,22665.0,19736.0777338603,19761.8102766798,101.3386434783,12515.5891502048,28.0,19357.0,9874.4002633311,3419.3686680492,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14987265.0,14980749.0,14982761.0,55.0,55.0,21496.0,30017.0,19634.0091743119,19662.4160104987,101.8865016399,13154.4347817964,55.0,19039.0,9821.2745740498,3713.0387838617,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999792.0,14999792.0,14981890.0,27.0,209.0,30049.0,24670.0,19710.6333771353,19765.0263852243,101.4014060995,12956.3129942069,27.0,20407.0,9868.2842105263,3653.574930083,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14784610.0,14578993.0,14783901.0,49.0,66.0,7831555.0,7592756.0,520678.321428571,591356.04,3.7200846015,477.7941386347,3.0,7592756.0,273789.074074074,1036298.13781244,8467688.0,8467688.0,8467688.0,0.0,7592756.0,7592756.0,7592756.0,0.0,VOIP
14999176.0,14979635.0,14999176.0,53.0,111.0,21280.0,29130.0,19762.0514511873,19735.7578947368,101.3389002169,12950.4447444313,53.0,17350.0,9874.375246873,3280.7349038431,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999235.0,14999235.0,14980900.0,58.0,202.0,22004.0,26552.0,19709.9014454665,19789.8282694848,101.3385015969,13583.4260880638,21.0,17310.0,9874.4140882159,3397.2468012227,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14988424.0,14980183.0,14980246.0,56.0,169.0,21044.0,28979.0,19710.7671052632,19659.1154855643,101.6784686636,13312.3402433772,56.0,16815.0,9841.3814839133,3131.730526337,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14993553.0,14978911.0,14993553.0,55.0,169.0,21334.0,26186.0,19709.0934210526,19702.4349540079,101.5769911241,13812.8034095721,55.0,17591.0,9851.217477004,3319.0670195632,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999720.0,14999720.0,14981988.0,8.0,143.0,21226.0,26936.0,19607.477124183,19584.2980392157,102.1352398578,13692.1889208599,8.0,16905.0,9797.3350751143,3162.8959248515,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14997087.0,14980736.0,14997087.0,56.0,113.0,21140.0,22715.0,19659.7585301837,19629.695026178,101.8864530158,13739.8016028046,56.0,17104.0,9821.2750491159,3207.9226222148,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999644.0,14999644.0,14983539.0,58.0,202.0,21910.0,24416.0,19788.4485488127,19715.1828947368,101.3357383682,12912.0397790774,58.0,16057.0,9874.6833443055,3117.6774755725,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14997697.0,14979687.0,14997697.0,51.0,96.0,21123.0,28502.0,19762.1200527705,19682.0170603675,101.4822475744,13295.5079703237,1.0,15775.0,9860.4188034188,3277.3799569753,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
329903.0,125400.0,329903.0,125400.0,329903.0,125400.0,329903.0,125400.0,329903.0,12.1247760705,642.6131317387,83.0,204420.0,109967.666666667,103038.925051814,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14993620.0,14989704.0,14986406.0,57.0,179.0,21195.0,24396.0,19723.2947368421,19718.9552631579,101.5098421862,12321.507414487,9.0,20242.0,9857.738330046,5521.5389800723,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999794.0,14999794.0,14978353.0,46.0,203.0,21456.0,26301.0,19684.7690288714,19656.6312335958,101.7347304903,12957.0446100793,44.0,20344.0,9835.9304918033,7455.5886832585,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14996441.0,14979645.0,14981728.0,54.0,180.0,21552.0,22668.0,19736.0276679842,19712.8,101.4240645497,13136.9836349838,1.0,20202.0,9866.0796052632,7517.9488444933,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14995342.0,14979731.0,14995342.0,23.0,114.0,21277.0,27876.0,19684.2720105125,19730.7131578947,101.5648726118,13350.6124768611,11.0,20616.0,9852.3929040736,7746.2403458977,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14982465.0,14980734.0,14979785.0,54.0,202.0,21049.0,23266.0,19582.6588235294,19581.4183006536,102.2528669348,13544.7004214594,2.0,20403.0,9786.0646636186,7520.6456395067,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14983168.0,14979450.0,14982203.0,59.0,207.0,21192.0,22626.0,19683.9027595269,19765.4393139842,101.5139121446,13127.3973568207,4.0,20462.0,9857.3473684211,7665.4489921472,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
14999290.0,14999290.0,14993592.0,58.0,196.0,21144.0,27768.0,19684.1076115486,19625.1204188482,101.8714885838,12923.6117176213,4.0,20244.0,9822.7177472168,7424.7325186849,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VOIP
